date_time,latitude,longitude,scientific_name,common_name,general_group,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
2018-08-26 20:27:41 UTC,43.466667,-65.75,Scutellaria galericulata,Marsh Skullcap,Plants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Scutellaria,Scutellaria galericulata
2018-08-26 23:05:53 UTC,43.4666943,-65.74688595,Scutellaria galericulata,Marsh Skullcap,Plants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Scutellaria,Scutellaria galericulata
2018-08-27 15:42:37 UTC,43.46746741,-65.74740808,Scutellaria galericulata,Marsh Skullcap,Plants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Scutellaria,Scutellaria galericulata
2018-09-02 23:56:02 UTC,43.46745333,-65.74742167,Scutellaria galericulata,Marsh Skullcap,Plants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Scutellaria,Scutellaria galericulata
2018-09-03 00:56:38 UTC,43.45709667,-65.74796333,Scutellaria galericulata,Marsh Skullcap,Plants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Scutellaria,Scutellaria galericulata
2018-09-03 11:33:47 UTC,43.46744038,-65.74734145,Scutellaria galericulata,Marsh Skullcap,Plants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Scutellaria,Scutellaria galericulata
2022-09-04 10:11:43 UTC,43.4626766,-65.75209692,Scutellaria galericulata,Marsh Skullcap,Plants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Scutellaria,Scutellaria galericulata
2019-01-15 22:10:29 UTC,43.46414226,-65.74572309,Sorex cinereus,Masked Shrew,Mammals,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex cinereus
2019-01-15 22:10:24 UTC,43.45870248,-65.74325865,Microtus pennsylvanicus,Meadow Vole,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus pennsylvanicus
2019-12-26 15:57:33 UTC,43.46406312,-65.74536446,Microtus pennsylvanicus,Meadow Vole,Mammals,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus pennsylvanicus
2018-08-23 19:43:21 UTC,43.45619583,-65.74411774,Danaus plexippus,Monarch,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
2019-10-02 16:16:02 UTC,43.46773323,-65.75077498,Danaus plexippus,Monarch,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
2020-06-29 23:45:09 UTC,43.4666667,-65.75,Danaus plexippus,Monarch,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
2020-06-29 23:45:16 UTC,43.4666667,-65.75,Danaus plexippus,Monarch,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
2022-03-10 14:35:27 UTC,43.4666667,-65.75,Danaus plexippus,Monarch,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
2022-11-05 18:33:36 UTC,43.4666667,-65.75,Danaus plexippus,Monarch,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
2017-07-04 01:01:30 UTC,43.46475624,-65.7507062,Oxalis montana,Mountain Woodsorrel,Plants,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,Oxalis montana
2018-08-26 14:16:23 UTC,43.46639399,-65.7511015,Oxalis montana,Mountain Woodsorrel,Plants,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,Oxalis montana
2018-08-26 14:25:37 UTC,43.46535,-65.74787833,Oxalis montana,Mountain Woodsorrel,Plants,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,Oxalis montana
2018-08-26 17:32:21 UTC,43.46430697,-65.74885304,Oxalis montana,Mountain Woodsorrel,Plants,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,Oxalis montana
2023-07-09 19:20:14 UTC,43.46428561,-65.74914381,Oxalis montana,Mountain Woodsorrel,Plants,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,Oxalis montana
2019-01-16 16:51:25 UTC,43.46511076,-65.74944784,Nymphalis antiopa,Mourning Cloak,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis antiopa
2022-08-30 12:15:37 UTC,43.46046199,-65.75089252,Symphyotrichum novi-belgii,New York Aster,Plants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum,Symphyotrichum novi-belgii
2019-01-15 22:10:23 UTC,43.46451575,-65.74583893,Monochamus notatus,Northeastern Pine Sawyer Beetle,Insects,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Monochamus,Monochamus notatus
2017-07-04 01:45:14 UTC,43.46496259,-65.75360298,Semibalanus balanoides,Northern Acorn Barnacle,Marine Arthropods,Animalia,Arthropoda,Hexanauplia,Balanomorpha,Balanidae,Semibalanus,Semibalanus balanoides
2017-07-04 17:17:19 UTC,43.46260136,-65.75239598,Semibalanus balanoides,Northern Acorn Barnacle,Marine Arthropods,Animalia,Arthropoda,Hexanauplia,Balanomorpha,Balanidae,Semibalanus,Semibalanus balanoides
2017-05-11 05:52:55 UTC,43.45892975,-65.75066757,Morella pensylvanica,Northern Bayberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,Morella pensylvanica
2017-07-03 23:42:00 UTC,43.46433379,-65.74683845,Morella pensylvanica,Northern Bayberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,Morella pensylvanica
2018-08-26 13:00:31 UTC,43.467933,-65.74862138,Morella pensylvanica,Northern Bayberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,Morella pensylvanica
2018-08-26 13:03:31 UTC,43.46213567,-65.74758386,Morella pensylvanica,Northern Bayberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,Morella pensylvanica
2018-08-26 13:07:15 UTC,43.46799962,-65.74863201,Morella pensylvanica,Northern Bayberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,Morella pensylvanica
2018-08-26 14:15:00 UTC,43.46789836,-65.74870074,Morella pensylvanica,Northern Bayberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,Morella pensylvanica
2018-08-26 17:59:24 UTC,43.46800333,-65.74866333,Morella pensylvanica,Northern Bayberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,Morella pensylvanica
2018-08-27 15:44:46 UTC,43.4679342,-65.74862748,Morella pensylvanica,Northern Bayberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,Morella pensylvanica
2018-09-02 23:49:43 UTC,43.46800333,-65.74868833,Morella pensylvanica,Northern Bayberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,Morella pensylvanica
2018-09-03 11:34:11 UTC,43.46786718,-65.74860636,Morella pensylvanica,Northern Bayberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,Morella pensylvanica
2018-09-04 13:07:58 UTC,43.46416632,-65.74742527,Morella pensylvanica,Northern Bayberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,Morella pensylvanica
2018-11-08 15:55:24 UTC,43.456905,-65.743149,Morella pensylvanica,Northern Bayberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,Morella pensylvanica
2021-07-01 15:26:20 UTC,43.46669832,-65.7500001,Morella pensylvanica,Northern Bayberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,Morella pensylvanica
2022-08-29 00:24:32 UTC,43.45684729,-65.74319006,Morella pensylvanica,Northern Bayberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,Morella pensylvanica
2017-02-04 00:18:24 UTC,43.46195909,-65.74398565,Iris versicolor,Northern Blue Flag,Plants,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,Iris versicolor
2017-07-01 15:11:14 UTC,43.46426401,-65.74562467,Iris versicolor,Northern Blue Flag,Plants,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,Iris versicolor
2017-07-03 23:41:58 UTC,43.46435715,-65.74566901,Iris versicolor,Northern Blue Flag,Plants,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,Iris versicolor
2017-07-04 17:19:33 UTC,43.46478995,-65.7460104,Iris versicolor,Northern Blue Flag,Plants,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,Iris versicolor
2017-08-01 00:21:55 UTC,43.46449537,-65.74566901,Iris versicolor,Northern Blue Flag,Plants,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,Iris versicolor
2019-01-17 17:47:41 UTC,43.46441069,-65.7458487,Iris versicolor,Northern Blue Flag,Plants,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,Iris versicolor
2021-06-29 23:12:52 UTC,43.48107405,-65.75680822,Iris versicolor,Northern Blue Flag,Plants,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,Iris versicolor
2021-07-01 12:42:35 UTC,43.46440183,-65.74571543,Iris versicolor,Northern Blue Flag,Plants,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,Iris versicolor
2021-07-01 14:30:08 UTC,43.46669832,-65.7500001,Iris versicolor,Northern Blue Flag,Plants,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,Iris versicolor
2018-08-20 18:16:03 UTC,43.46808243,-65.75315857,Lycopus uniflorus,Northern Bugleweed,Plants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lycopus,Lycopus uniflorus
2020-11-04 02:57:02 UTC,43.4687732,-65.75062104,Setophaga americana,Northern Parula,Birds,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga americana
2019-08-24 13:26:10 UTC,43.45628357,-65.74337006,Storeria occipitomaculata,Northern Redbelly Snake,Reptiles,Animalia,Chordata,Reptilia,Squamata,Colubridae,Storeria,Storeria occipitomaculata
2022-10-24 22:52:14 UTC,43.4640374,-65.74591007,Storeria occipitomaculata,Northern Redbelly Snake,Reptiles,Animalia,Chordata,Reptilia,Squamata,Colubridae,Storeria,Storeria occipitomaculata
2017-07-04 22:36:02 UTC,43.46193219,-65.75034332,Storeria occipitomaculata,Northern Redbelly Snake,Reptiles,Animalia,Chordata,Reptilia,Squamata,Colubridae,Storeria,Storeria occipitomaculata
2023-07-17 02:08:18 UTC,43.464355,-65.74565833,Storeria occipitomaculata,Northern Redbelly Snake,Reptiles,Animalia,Chordata,Reptilia,Squamata,Colubridae,Storeria,Storeria occipitomaculata
2023-07-18 02:19:17 UTC,43.46428667,-65.74562833,Storeria occipitomaculata,Northern Redbelly Snake,Reptiles,Animalia,Chordata,Reptilia,Squamata,Colubridae,Storeria,Storeria occipitomaculata
2017-07-04 01:01:32 UTC,43.46505214,-65.75047016,Lysimachia borealis,Northern Starflower,Plants,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,Lysimachia borealis
2018-08-26 14:46:14 UTC,43.4653103,-65.74783843,Lysimachia borealis,Northern Starflower,Plants,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,Lysimachia borealis
2019-01-17 18:23:31 UTC,43.47714266,-65.75319599,Lysimachia borealis,Northern Starflower,Plants,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,Lysimachia borealis
2019-01-17 18:23:31 UTC,43.47722004,-65.7531806,Lysimachia borealis,Northern Starflower,Plants,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,Lysimachia borealis
2021-06-16 15:07:09 UTC,43.46162833,-65.747025,Lysimachia borealis,Northern Starflower,Plants,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,Lysimachia borealis
2021-07-01 18:53:38 UTC,43.46669832,-65.7500001,Lysimachia borealis,Northern Starflower,Plants,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,Lysimachia borealis
2017-07-01 15:30:37 UTC,43.46441103,-65.74710445,Viburnum cassinoides,Northern Wild Raisin,Plants,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,Viburnum cassinoides
2017-07-04 01:01:26 UTC,43.46442529,-65.74731052,Viburnum cassinoides,Northern Wild Raisin,Plants,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,Viburnum cassinoides
2019-01-15 22:10:22 UTC,43.46435552,-65.74713607,Viburnum cassinoides,Northern Wild Raisin,Plants,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,Viburnum cassinoides
2018-09-03 00:48:54 UTC,43.45700833,-65.74317167,Laminaria digitata,Oarweed,Chromista,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
2018-09-03 00:49:07 UTC,43.46879167,-65.75377833,Laminaria digitata,Oarweed,Chromista,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
2018-08-28 19:58:26 UTC,43.46405411,-65.74781036,Leotia lubrica,Ochre Jelly Club,Fungi,Fungi,Ascomycota,Leotiomycetes,Leotiales,Leotiaceae,Leotia,Leotia lubrica
2018-09-01 12:26:04 UTC,43.463995,-65.74794667,Leotia lubrica,Ochre Jelly Club,Fungi,Fungi,Ascomycota,Leotiomycetes,Leotiales,Leotiaceae,Leotia,Leotia lubrica
2023-07-09 19:22:02 UTC,43.46415567,-65.74947171,Moneses uniflora,One-flowered Wintergreen,Plants,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Moneses,Moneses uniflora
2022-05-22 17:05:15 UTC,43.46400504,-65.74533405,Seiurus aurocapilla,Ovenbird,Birds,Animalia,Chordata,Aves,Passeriformes,Parulidae,Seiurus,Seiurus aurocapilla
2018-09-06 20:38:31 UTC,43.46066103,-65.74358819,Leucanthemum vulgare,Oxeye Daisy,Plants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leucanthemum,Leucanthemum vulgare
2018-08-19 16:56:19 UTC,43.47855377,-65.75982666,Mertensia maritima,Oysterplant,Plants,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Mertensia,Mertensia maritima
2018-08-19 23:20:36 UTC,43.45708466,-65.74325562,Rumex persicarioides,Pacific Golden Dock,Plants,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex persicarioides
2020-06-29 23:45:07 UTC,43.4666667,-65.75,Vanessa cardui,Painted Lady,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui
2017-07-03 23:41:59 UTC,43.46427539,-65.7461679,Betula papyrifera,Paper Birch,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula papyrifera
2022-08-11 17:51:49 UTC,43.46490122,-65.74738795,Setophaga discolor,Prairie Warbler,Birds,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga discolor
2018-08-19 23:58:37 UTC,43.47062302,-65.75579071,Sagina procumbens,Procumbent Pearlwort,Plants,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Sagina,Sagina procumbens
2019-01-17 17:47:29 UTC,43.46452539,-65.74766583,Polygonia interrogationis,Question Mark Butterfly,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Polygonia,Polygonia interrogationis
2017-08-15 16:54:24 UTC,43.46402,-65.745645,Vanessa atalanta,Red Admiral,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa atalanta
2018-07-02 19:38:44 UTC,43.46483212,-65.74598205,Vanessa atalanta,Red Admiral,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa atalanta
2018-07-05 09:14:31 UTC,43.4716749,-65.75092268,Vanessa atalanta,Red Admiral,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa atalanta
2018-08-20 14:54:29 UTC,43.46020508,-65.7432785,Vanessa atalanta,Red Admiral,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa atalanta
2019-01-15 22:10:33 UTC,43.47105803,-65.75092763,Vanessa atalanta,Red Admiral,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa atalanta
2019-01-15 22:10:44 UTC,43.46494447,-65.74680243,Vanessa atalanta,Red Admiral,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa atalanta
2019-01-15 22:10:53 UTC,43.46451479,-65.74590283,Vanessa atalanta,Red Admiral,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa atalanta
2019-08-24 12:05:26 UTC,43.46317358,-65.74509606,Vanessa atalanta,Red Admiral,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa atalanta
2020-06-29 23:45:04 UTC,43.4666667,-65.75,Vanessa atalanta,Red Admiral,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa atalanta
2021-07-01 20:40:04 UTC,43.46392528,-65.74541042,Vanessa atalanta,Red Admiral,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa atalanta
2022-10-31 01:55:36 UTC,43.46669832,-65.7500001,Vanessa atalanta,Red Admiral,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa atalanta
2023-07-17 18:51:36 UTC,43.47908833,-65.753905,Vanessa atalanta,Red Admiral,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa atalanta
2018-09-10 16:11:47 UTC,43.47398,-65.75848333,Polyides rotunda,Red Algae,Plants,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Polyidaceae,Polyides,Polyides rotunda
2017-07-04 01:45:15 UTC,43.46493144,-65.75359493,Vertebrata lanosa,Red Algae,Plants,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Vertebrata,Vertebrata lanosa
2017-07-04 17:17:03 UTC,43.47024458,-65.7559251,Vertebrata lanosa,Red Algae,Plants,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Vertebrata,Vertebrata lanosa
2019-09-28 17:39:23 UTC,43.473575,-65.7585,Vertebrata lanosa,Red Algae,Plants,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Vertebrata,Vertebrata lanosa
2019-08-08 19:50:53 UTC,43.47265333,-65.75775333,Ceramium virgatum,Red Hornweed,Plants,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,Ceramium,Ceramium virgatum
2021-07-01 14:51:11 UTC,43.46396866,-65.74548485,Rubus idaeus,Red Raspberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus idaeus
2019-08-24 22:34:43 UTC,43.45763384,-65.74290097,Rubus idaeus,Red Raspberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus idaeus
2019-01-15 22:10:52 UTC,43.46413705,-65.74567254,Elasmostethus cruciatus,Red-cross Shield Bug,Insects,Animalia,Arthropoda,Insecta,Hemiptera,Acanthosomatidae,Elasmostethus,Elasmostethus cruciatus
2022-08-10 18:30:25 UTC,43.4686433,-65.75333186,Arenaria interpres,Ruddy Turnstone,Birds,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Arenaria,Arenaria interpres
2017-07-04 02:04:33 UTC,43.47296314,-65.75424671,Passerculus sandwichensis,Savannah Sparrow,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Passerculus,Passerculus sandwichensis
2018-07-02 19:38:50 UTC,43.45796727,-65.74274192,Passerculus sandwichensis,Savannah Sparrow,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Passerculus,Passerculus sandwichensis
2018-08-05 23:44:22 UTC,43.46697395,-65.75328292,Fucus serratus,Saw Wrack,Chromista,Chromista,Ochrophyta,Phaeophyceae,Fucales,Fucaceae,Fucus,Fucus serratus
2018-09-03 00:28:29 UTC,43.45691945,-65.74349441,Fucus serratus,Saw Wrack,Chromista,Chromista,Ochrophyta,Phaeophyceae,Fucales,Fucaceae,Fucus,Fucus serratus
2018-09-03 00:54:48 UTC,43.46321167,-65.75274667,Fucus serratus,Saw Wrack,Chromista,Chromista,Ochrophyta,Phaeophyceae,Fucales,Fucaceae,Fucus,Fucus serratus
2018-09-10 16:15:52 UTC,43.47191167,-65.75692833,Fucus serratus,Saw Wrack,Chromista,Chromista,Ochrophyta,Phaeophyceae,Fucales,Fucaceae,Fucus,Fucus serratus
2018-09-27 00:12:19 UTC,43.46442833,-65.74527,Fucus serratus,Saw Wrack,Chromista,Chromista,Ochrophyta,Phaeophyceae,Fucales,Fucaceae,Fucus,Fucus serratus
2019-09-28 17:39:41 UTC,43.47355333,-65.75847,Fucus serratus,Saw Wrack,Chromista,Chromista,Ochrophyta,Phaeophyceae,Fucales,Fucaceae,Fucus,Fucus serratus
2021-07-17 16:59:45 UTC,43.46455078,-65.74477953,Fucus serratus,Saw Wrack,Chromista,Chromista,Ochrophyta,Phaeophyceae,Fucales,Fucaceae,Fucus,Fucus serratus
2017-05-10 23:24:29 UTC,43.46780709,-65.74792099,Ligusticum scothicum,Scots Lovage,Plants,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Ligusticum,Ligusticum scothicum
2018-01-15 18:51:35 UTC,43.45619444,-65.74420278,Ligusticum scothicum,Scots Lovage,Plants,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Ligusticum,Ligusticum scothicum
2018-08-20 18:36:59 UTC,43.45603561,-65.74456024,Ligusticum scothicum,Scots Lovage,Plants,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Ligusticum,Ligusticum scothicum
2018-08-21 16:54:44 UTC,43.45589984,-65.74367049,Ligusticum scothicum,Scots Lovage,Plants,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Ligusticum,Ligusticum scothicum
2018-08-05 23:44:32 UTC,43.46713508,-65.75327534,Saccharina latissima,Sea Belt,Chromista,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
2018-09-03 00:57:03 UTC,43.463895,-65.75273,Saccharina latissima,Sea Belt,Chromista,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
2018-09-03 00:57:42 UTC,43.46893667,-65.75360833,Saccharina latissima,Sea Belt,Chromista,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
2018-09-27 00:16:58 UTC,43.46463,-65.74548333,Saccharina latissima,Sea Belt,Chromista,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
2018-09-03 00:53:13 UTC,43.45696333,-65.74339167,Phycodrys rubens,Sea Oak,Plants,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Phycodrys,Phycodrys rubens
2018-09-10 16:13:40 UTC,43.473605,-65.75837833,Phycodrys rubens,Sea Oak,Plants,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Phycodrys,Phycodrys rubens
2017-05-05 14:41:58 UTC,43.45579278,-65.74550271,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2017-07-01 15:13:31 UTC,43.4643695,-65.74554051,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2017-07-04 02:04:25 UTC,43.46791766,-65.75319529,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2018-01-15 18:51:36 UTC,43.4666667,-65.75,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2018-08-20 15:05:22 UTC,43.46876167,-65.75313667,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2018-08-26 12:39:25 UTC,43.46750008,-65.74733053,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2018-08-26 12:40:47 UTC,43.46742898,-65.74738302,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2018-08-26 12:46:13 UTC,43.46757538,-65.74739616,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2018-08-26 12:49:35 UTC,43.46762963,-65.74766147,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2018-08-26 17:50:31 UTC,43.467505,-65.74741333,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2018-08-26 18:25:51 UTC,43.46418333,-65.74606333,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2018-08-27 13:56:57 UTC,43.466667,-65.75,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2018-08-27 14:25:17 UTC,43.46746464,-65.74743868,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2018-09-03 11:33:30 UTC,43.46740857,-65.74726216,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2019-08-26 12:25:03 UTC,43.45713716,-65.74376051,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2021-07-01 14:35:17 UTC,43.46669832,-65.7500001,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
